Season,Episode,Character,Line
1,A Fishful of Dollars,Auctioneer," Now, our final item  This unopened can of Angry Norwegian brand anchovies circa 1997."
1,A Fishful of Dollars,Fry, Anchovies?
1,A Fishful of Dollars,Auctioneer," The last known can in existence guaranteed fresh and edible. Do I hear $10,000?"
1,A Fishful of Dollars,Fry," 15,000!"
1,A Fishful of Dollars,Man, 20!
1,A Fishful of Dollars,Decapodian Woman," 30! No, 40!"
1,A Fishful of Dollars,Fry," 50,000!"
1,A Fishful of Dollars,Leela, Are you crazy? It's a can of old fish.
1,A Fishful of Dollars,Fry, Don't tell me how to spend my money.
1,A Fishful of Dollars,Auctioneer," 50 going once, twice--"
1,A Fishful of Dollars,Mom," 75,000."
1,A Fishful of Dollars,Leela," Oh, my God! It's Mom! I've never seen her in person before."
1,A Fishful of Dollars,Fry," 100,000."
1,A Fishful of Dollars,Leela," Fry, you can't bid against Mom; she's the richest, most powerful person in the world. And she's so adorable."
1,A Fishful of Dollars,Mom," Well, I suppose I could go as high as ... 300,000."
1,A Fishful of Dollars,Fry, 500!
1,A Fishful of Dollars,Mom," Oh, mercy be. A million."
1,A Fishful of Dollars,Fry, Two.
1,A Fishful of Dollars,Mom, Six.
1,A Fishful of Dollars,Fry, 14!
1,A Fishful of Dollars,Mom," I can see the nice young man really wants those little fish. Nevertheless, I'll bid 23 million."
1,A Fishful of Dollars,Fry, One jillion dollars.
1,A Fishful of Dollars,Auctioneer," Sir, that's not a number."
1,A Fishful of Dollars,Fry," Oh. In that case, 50 million."
1,A Fishful of Dollars,Mom," Well, boys, your old mother knows when she's been beat. You win, young man. I tip my bonnet to you."
1,A Fishful of Dollars,Bidder #1, Isn't she adorable?
1,A Fishful of Dollars,Bidder #2, Isn't she sweet?
1,A Fishful of Dollars,Auctioneer, What a class act! Sold! To the gentleman who bought every item in today's auction.
1,A Fishful of Dollars,Fry, Now for some good old 20th century TV.
1,A Fishful of Dollars,Announcer, Do you remember a time when chocolate chip cookies came fresh from the oven? Petridge Farm remembers.
1,A Fishful of Dollars,Fry," Ah, those were the days."
1,A Fishful of Dollars,Announcer, Do you remember a time when women couldn't vote and certain folk weren't allowed on golf courses? Petridge Farm remembers.
1,A Fishful of Dollars,Leela, Fry? Are you there?
1,A Fishful of Dollars,Fry, Eh?
1,A Fishful of Dollars,Leela, You haven't been to work in three days. What have you been doing?
1,A Fishful of Dollars,Fry," I've been sitting right here. I picked up my life exactly where I left off a thousand years ago. Now, if you'll excuse me, it's eight o'clock. Time to get biz-ay!"
1,A Fishful of Dollars,Leela, You can't just sit here in the dark listening to classical music.
1,A Fishful of Dollars,Fry, I could if you hadn't turned on the lights and shut off the stereo.
1,A Fishful of Dollars,Leela," Fry, this isn't healthy. You're living in the past."
1,A Fishful of Dollars,Fry, I'm rich! I can live whenever I want.
1,A Fishful of Dollars,Leela, But we're your friends and we live here in the year 3000.
1,A Fishful of Dollars,Bender, Yeah! Now are you gonna come to the squid fights with us or sit here wallowing in your prehistoric junk?
1,A Fishful of Dollars,Fry," Junk? Maybe you can't understand this, but I've finally found what I need to be happy and it's not friends, it's things."
1,A Fishful of Dollars,Bender, I'm a thing.
1,A Fishful of Dollars,Fry, Just leave me alone.
1,A Fishful of Dollars,Leela," Fry, please-- (from outside) My ponytail's caught in the door."
1,A Fishful of Dollars,Fry," I don't need them. Not when I have my antique videos, my bucket of fossilised KFC and 50 million dollars worth of anchovies."
1,A Fishful of Dollars,Mom," Mercy me, what a day."
1,A Fishful of Dollars,Mom," Could you shut the door, Igner, dear? I think I feel a draught coming on. Holy crap, that bastard's itchy! Walt! Cream soda!"
1,A Fishful of Dollars,Walt," Right away, mother. Larry, get your mother a cream soda."
1,A Fishful of Dollars,Larry," But, Mom said--"
1,A Fishful of Dollars,Walt, You heard me.
1,A Fishful of Dollars,Igner," What's wrong, Mommy?"
1,A Fishful of Dollars,Mom," It's those damned anchovies. That dirtbag, Fry, must know their secret. And I won't rest until I get my hands on them. No one messes with Mom!"
1,A Fishful of Dollars,Walt," Quiet, you!"
1,A Fishful of Dollars,Mom," As you boys know, one of the cornerstones of my empire is Mom's Old Fashioned Robot Oil. Think of it  10 billion robots, each one needing an oil change every 3000 miles. You don't have to do the math to know that's a buttload of oil."
1,A Fishful of Dollars,Igner, Can I wear your fat suit?
1,A Fishful of Dollars,Mom," No, Igner, put that down!"
1,A Fishful of Dollars,Walt, What does this have to do with the anchovies?
1,A Fishful of Dollars,Mom, I'm getting to the freaking anchovies. A single drop of the anchovies' natural oil would lubricate 10 robots permanently.
1,A Fishful of Dollars,Larry," Wow, it's a shame they went extinct."
1,A Fishful of Dollars,Mom," No, it isn't! Shut your filthy trap! (talking) Thank you, Walt. If anyone ever got a hold of anchovy DNA, they could chop out the oil-making gene, stick it in a bunch of Third-World kids and bam! Cheap effective robot oil. Enough to put dear, old Mom out of businness."
1,A Fishful of Dollars,Walt, My God! This Mr. Fry must be a mastermind of the highest order.
1,A Fishful of Dollars,Fred," Esther, you ugly!"
1,A Fishful of Dollars,Mom," We have only one option  We'll have to bankrupt Mr. Fry, so he'll be forced to sell the anchovies to us."
1,A Fishful of Dollars,Walt," Mother, you are one clever old skag!"
1,A Fishful of Dollars,Mom, And don't you forget it!
1,A Fishful of Dollars,Larry, But how are we supposed to get Fry's money out of the bank?
1,A Fishful of Dollars,Mom," That part will be easy, thanks to the nice people at Mom's Old Fashioned Video Surveillance Unit."
1,A Fishful of Dollars,Teller, Do you still remember your PIN number?
1,A Fishful of Dollars,Fry," Sure! It's the price of a cheese pizza and a large soda back where I used to work, Panucci's Pizza. It's the price of a cheese pizza and a large soda--"
1,A Fishful of Dollars,Mom, You know what needs to be done.
1,A Fishful of Dollars,Larry, What?
1,A Fishful of Dollars,Mom," Get his PIN number, you idiots! (talking) Now I'm off to some charity BS for knocked-up teenage sluts."
1,A Fishful of Dollars,Walt," Mr. Fry, it's those three plumbers you called for."
1,A Fishful of Dollars,Larry, We're here to tighten your drain.
1,A Fishful of Dollars,Fry, I didn't order any--
1,A Fishful of Dollars,Walt, Quick! Give him the tranquilliser.
1,A Fishful of Dollars,Larry, That's a good boy.
1,A Fishful of Dollars,Walt," Wake up, Mr. Fry."
1,A Fishful of Dollars,Fry, Where am I?
1,A Fishful of Dollars,Walt," You're in the good old year 2000, working here at Panucci's Pizza. You fell asleep on the job."
1,A Fishful of Dollars,Fry, That sounds like me but I thought I got frozen. Wasn't I in the future?
1,A Fishful of Dollars,Walt," No, you only ""dreamed"" you were in the year 3000."
1,A Fishful of Dollars,Fry," So I'm really back? That's exactly what I wanted, I guess. Who are you?"
1,A Fishful of Dollars,Walt, I'm Mr. Panucci.
1,A Fishful of Dollars,Fry, You are? Did you grow a moustache since last night?
1,A Fishful of Dollars,Walt," No. Now go work the currency register, I think I hear a customer coming. I said, ""I think I hear a customer coming""!"
1,A Fishful of Dollars,Anderson," Hurry up, please. I wanna get back to the Head Museum."
1,A Fishful of Dollars,Larry," Don't worry, Miss Anderson, this won't take long. Now, your motivation is you're back in the year 2000 and your head's still on your body, and you want a cheese pizza."
1,A Fishful of Dollars,Anderson, OK. But I'm only doing this so people will take my head seriously as an actress.
1,A Fishful of Dollars,Fry," Hey, look! Anchovies!"
1,A Fishful of Dollars,Walt," Of course. They're not extinct yet. And if you need further proof that this is really a thousand years ago, well, here's contemporary actress, Pamela Anderson!"
1,A Fishful of Dollars,Fry, Ooh!
1,A Fishful of Dollars,Anderson," Hello, Fry. Remember me from Baywatch  The Movie?"
1,A Fishful of Dollars,Fry, Uh...
1,A Fishful of Dollars,Anderson, It was the first movie to be shot entirely in slow-motion.
1,A Fishful of Dollars,Walt, It hasn't been made yet.
1,A Fishful of Dollars,Anderson, Then he doesn't know I won the Oscar?
1,A Fishful of Dollars,Walt, Nope.
1,A Fishful of Dollars,Anderson, Crap!
1,A Fishful of Dollars,Fry, Wait. You're Pamela Anderson! Cool! What can I get you?
1,A Fishful of Dollars,Anderson," Oh, I'll have a cheese pizza and a large ... uh ... line?"
1,A Fishful of Dollars,Larry, Soda!
1,A Fishful of Dollars,Anderson," Oh, right! Cheese pizza and a large soda!"
1,A Fishful of Dollars,Fry," Uh, cheese and a-- That was quick!"
1,A Fishful of Dollars,Anderson, So. What do I owe you?
1,A Fishful of Dollars,Fry, 10.77. Same as my PIN number.
1,A Fishful of Dollars,Igner, Hey! You don't get to laugh.
1,A Fishful of Dollars,Igner, Thanks a billion!
1,A Fishful of Dollars,Larry, More like 4.3 billion!
1,A Fishful of Dollars,Igner, Ow!
1,A Fishful of Dollars,Larry, Ow!
1,A Fishful of Dollars,Fry," Oh, I had a nightmare I was in the year 2000 and you guys never existed. I'm so glad I'm awake now and you're really here."
1,A Fishful of Dollars,Leela, Since when do you care about us?
1,A Fishful of Dollars,Bender, We thought you only cared about cans of anchovies and stuffy old songs about the buttocks.
1,A Fishful of Dollars,Fry," No, that's not true!"
1,A Fishful of Dollars,Leela, Goodbye-ee!
1,A Fishful of Dollars,Bender, Whee!
1,A Fishful of Dollars,Announcer, This dream brought to you by Lightspeed briefs.
1,A Fishful of Dollars,Fry," Bender! Leela! Don't leave me. Wait a minute! Hey, buddy, what year is this?"
1,A Fishful of Dollars,Repo-bot," Uh, 3000."
1,A Fishful of Dollars,Fry, 3000? Yes! I'm still in the future! Life is wonderful! Wait! What are you doing with my stuff?
1,A Fishful of Dollars,Repo-bot," Uh, cheque bounced. We're taking it all back."
1,A Fishful of Dollars,Fry," Oh, no! My ATM card! My secret PIN number -- 1077. I've got nothing left. Except..."
1,A Fishful of Dollars,Leela, You're Fry's relative. Do you have any idea how he got so crazy?
1,A Fishful of Dollars,Farnsworth," Uh, wha? Oh, yes! They say madness runs in our family. Some even call me mad! And why? Because I dared to dream of my own race of atomic monsters. Atomic supermen with octagonal-shaped bodies that suck blood out of..."
1,A Fishful of Dollars,Fry, Leela! Bender! I missed you so much!
1,A Fishful of Dollars,Leela, You did? What happened?
1,A Fishful of Dollars,Fry, I was robbed. They got everything except these.
1,A Fishful of Dollars,Bender, Who did?
1,A Fishful of Dollars,Mom," Hello, Fry."
1,A Fishful of Dollars,Leela, It's Mom!
1,A Fishful of Dollars,Mom," I felt terrible when I heard about your money troubles and I thought maybe I could help out a sweet, young man by buying his anchovies."
1,A Fishful of Dollars,Fry, Sorry. But the anchovies aren't for sale.
1,A Fishful of Dollars,Mom," What? Listen, you little bastard. I control the robot oil business and I won't let you ruin me. How much do you want?"
1,A Fishful of Dollars,Fry," You might as well put that chequebook away, because I've discovered something even more important  My friends. And they aren't worth even a penny to me. That's why these anchovies are going on a pizza, so I can share the food I love with the people I like."
1,A Fishful of Dollars,Mom," Holy hell! You're going to eat them? Oh, well. Just make sure you eat them all, you're a growing boy. Toodle-oo! Dumb ass!"
1,A Fishful of Dollars,Fry, What a nice lady!
1,A Fishful of Dollars,Fry," OK, my friends. Get ready for the most delicious extinct animal you've ever tasted."
1,A Fishful of Dollars,Amy," I don't know, I've had cow. Ew! Gross!"
1,A Fishful of Dollars,Fry," Ah, no one likes them at first but they'll grow on you."
1,A Fishful of Dollars,Zoidberg, That stench. That heavenly stench! More!
1,A Fishful of Dollars,Fry, There aren't any more. And there never will be.
1,A Fishful of Dollars,Zoidberg, More! More! More! More!
4,Bender Should Not Be Allowed on TV,John DiMaggio," Wooo! Two, three!"
4,Bender Should Not Be Allowed on TV,Farnsworth," Oh, my."
4,Bender Should Not Be Allowed on TV,Bender," Here we go, y'all!"
4,Bender Should Not Be Allowed on TV,Zoidberg, Zoidberg...Zoidberg...Z-Z-Z-Z-Zoidberg.
4,Bender Should Not Be Allowed on TV,Bender, This is a story about all my friends!
4,Bender Should Not Be Allowed on TV,Farnsworth, Fry?
4,Bender Should Not Be Allowed on TV,Fry, Unh!!
4,Bender Should Not Be Allowed on TV,Farnsworth, Fry?
4,Bender Should Not Be Allowed on TV,Announcer, Previously on All My Circuits...
4,Bender Should Not Be Allowed on TV,Antonio," I'm sorry, Father. But, somewhere along the way, I forgot how to be your son."
4,Bender Should Not Be Allowed on TV,Calculon," Why, Antonio?"
4,Bender Should Not Be Allowed on TV,Antonio, Because ... I have amnesia!
4,Bender Should Not Be Allowed on TV,Monique, Calculon? But I thought you were--
4,Bender Should Not Be Allowed on TV,Calculon, Egyptian?
4,Bender Should Not Be Allowed on TV,Monique," Before I kill you, I must ask you one question  Who am I? For I have ... amnesia!"
4,Bender Should Not Be Allowed on TV,Calculon, Let me get this straight  Does anyone here not have amnesia?
4,Bender Should Not Be Allowed on TV,Monique, Not sure.
4,Bender Should Not Be Allowed on TV,Human Friend, I 'unno.
4,Bender Should Not Be Allowed on TV,Cubert, This show is awesome! When I grow up I'm gonna have so much amnesia!
4,Bender Should Not Be Allowed on TV,Dwight," Me too. I mean, I have it now, but I forgot."
4,Bender Should Not Be Allowed on TV,Cubert," Well, mine's louder!"
4,Bender Should Not Be Allowed on TV,Bender," Cram a ham in it, you twerps! Sorry!"
4,Bender Should Not Be Allowed on TV,Fry," Nah, I had it coming."
